================================================================================
PARITY TEST REPORT
================================================================================
Generated: 2025-12-05T02:33:41.324233
Git commit: ff660ecea2b49dc980cd3812efdee5a455d47103

Total tests: 1548
Passed (strict): 700/1548
Passed (tolerant): 1548/1548
Event failures: 0/1548
Value failures: 848/1548
Errors: 0/1548


================================================================================
ALL RESULTS
================================================================================
model,scenario,country,status,event_parity,value_parity,rust_events,python_events,max_rel_diff
model,tobacco_t4,ZMB,passed_tolerant,True,False,16084,16084,0.037701
model,tobacco_t4,ZWE,passed_tolerant,True,False,16084,16084,0.013987
model,tobacco_t5,AFG,passed,True,True,16084,16084,0.003438
model,tobacco_t5,ALB,passed,True,True,16084,16084,0.004837
model,tobacco_t5,DZA,passed_tolerant,True,False,16084,16084,0.046111
model,tobacco_t5,AGO,passed,True,True,16084,16084,0.004754
model,tobacco_t5,ARG,passed_tolerant,True,False,16084,16084,0.047982
model,tobacco_t5,ARM,passed,True,True,16084,16084,0.004944
model,tobacco_t5,AUS,passed_tolerant,True,False,16084,16084,0.022180
model,tobacco_t5,AUT,passed_tolerant,True,False,16084,16084,0.023607
model,tobacco_t5,AZE,passed_tolerant,True,False,16084,16084,0.057049
model,tobacco_t5,BHS,passed,True,True,16084,16084,0.005678
model,tobacco_t5,BHR,passed,True,True,16084,16084,0.004652
model,tobacco_t5,BGD,passed,True,True,16084,16084,0.009238
model,tobacco_t5,BRB,passed,True,True,16084,16084,0.009901
model,tobacco_t5,BLR,passed_tolerant,True,False,16084,16084,0.022842
model,tobacco_t5,BEL,passed_tolerant,True,False,16084,16084,0.019590
model,tobacco_t5,BLZ,passed,True,True,16084,16084,0.005098
model,tobacco_t5,BEN,passed_tolerant,True,False,16084,16084,0.104467
model,tobacco_t5,BTN,passed_tolerant,True,False,16084,16084,0.055650
model,tobacco_t5,BIH,passed_tolerant,True,False,16084,16084,0.024508
model,tobacco_t5,BWA,passed_tolerant,True,False,16084,16084,0.012722
model,tobacco_t5,BRA,passed_tolerant,True,False,16084,16084,0.040500
model,tobacco_t5,BRN,passed_tolerant,True,False,16084,16084,0.032644
model,tobacco_t5,BGR,passed_tolerant,True,False,16084,16084,0.023724
model,tobacco_t5,BFA,passed,True,True,16084,16084,0.003467
model,tobacco_t5,BDI,passed,True,True,16084,16084,0.008176
model,tobacco_t5,KHM,passed_tolerant,True,False,16084,16084,0.015587
model,tobacco_t5,CMR,passed_tolerant,True,False,16084,16084,0.045359
model,tobacco_t5,CAN,passed_tolerant,True,False,16084,16084,0.041311
model,tobacco_t5,CPV,passed,True,True,16084,16084,0.006367
model,tobacco_t5,CAF,passed,True,True,16084,16084,0.003803
model,tobacco_t5,TCD,passed_tolerant,True,False,16084,16084,0.035909
model,tobacco_t5,CHL,passed_tolerant,True,False,16084,16084,0.026027
model,tobacco_t5,CHN,passed_tolerant,True,False,16084,16084,0.057333
model,tobacco_t5,COL,passed_tolerant,True,False,16084,16084,0.013246
model,tobacco_t5,COM,passed_tolerant,True,False,16084,16084,0.011118
model,tobacco_t5,COG,passed_tolerant,True,False,16084,16084,0.029315
model,tobacco_t5,COD,passed_tolerant,True,False,16084,16084,0.027514
model,tobacco_t5,CRI,passed_tolerant,True,False,16084,16084,0.019704
model,tobacco_t5,CIV,passed_tolerant,True,False,16084,16084,0.028044
model,tobacco_t5,HRV,passed_tolerant,True,False,16084,16084,0.041727
model,tobacco_t5,CUB,passed_tolerant,True,False,16084,16084,0.024185
model,tobacco_t5,CYP,passed_tolerant,True,False,16084,16084,0.012985
model,tobacco_t5,CZE,passed_tolerant,True,False,16084,16084,0.026625
model,tobacco_t5,DNK,passed_tolerant,True,False,16084,16084,0.014767
model,tobacco_t5,DJI,passed_tolerant,True,False,16084,16084,0.031843
model,tobacco_t5,DOM,passed,True,True,16084,16084,0.006220
model,tobacco_t5,EGY,passed,True,True,16084,16084,0.003467
model,tobacco_t5,SLV,passed,True,True,16084,16084,0.005545
model,tobacco_t5,GNQ,passed,True,True,16084,16084,0.003925
model,tobacco_t5,ERI,passed,True,True,16084,16084,0.005347
model,tobacco_t5,EST,passed,True,True,16084,16084,0.009994
model,tobacco_t5,ETH,passed_tolerant,True,False,16084,16084,1.000000
model,tobacco_t5,FJI,passed,True,True,16084,16084,0.003266
model,tobacco_t5,FIN,passed_tolerant,True,False,16084,16084,0.032678
model,tobacco_t5,FRA,passed_tolerant,True,False,16084,16084,0.068872
model,tobacco_t5,GAB,passed,True,True,16084,16084,0.006845
model,tobacco_t5,GMB,passed,True,True,16084,16084,0.004084
model,tobacco_t5,GEO,passed_tolerant,True,False,16084,16084,0.020973
model,tobacco_t5,DEU,passed_tolerant,True,False,16084,16084,0.023552
model,tobacco_t5,GHA,passed_tolerant,True,False,16084,16084,0.010200
model,tobacco_t5,GRC,passed_tolerant,True,False,16084,16084,0.031220
model,tobacco_t5,GTM,passed_tolerant,True,False,16084,16084,0.011100
model,tobacco_t5,GIN,passed_tolerant,True,False,16084,16084,0.067914
model,tobacco_t5,GNB,passed_tolerant,True,False,16084,16084,0.023186
model,tobacco_t5,GUY,passed,True,True,16084,16084,0.004298
model,tobacco_t5,HTI,passed,True,True,16084,16084,0.001986
model,tobacco_t5,HND,passed_tolerant,True,False,16084,16084,0.031042
model,tobacco_t5,HUN,passed_tolerant,True,False,16084,16084,0.021073
model,tobacco_t5,ISL,passed,True,True,16084,16084,0.003165
model,tobacco_t5,IND,passed_tolerant,True,False,16084,16084,0.078978
model,tobacco_t5,IDN,passed_tolerant,True,False,16084,16084,0.099910
model,tobacco_t5,IRN,passed_tolerant,True,False,16084,16084,0.068872
model,tobacco_t5,IRQ,passed,True,True,16084,16084,0.005150
model,tobacco_t5,IRL,passed_tolerant,True,False,16084,16084,0.035925
model,tobacco_t5,ISR,passed,True,True,16084,16084,0.007812
model,tobacco_t5,ITA,passed_tolerant,True,False,16084,16084,0.049311
model,tobacco_t5,JAM,passed_tolerant,True,False,16084,16084,0.010396
model,tobacco_t5,JPN,passed_tolerant,True,False,16084,16084,0.014126
model,tobacco_t5,JOR,passed,True,True,16084,16084,0.004276
model,tobacco_t5,KAZ,passed,True,True,16084,16084,0.006055
model,tobacco_t5,KEN,passed,True,True,16084,16084,0.005607
model,tobacco_t5,PRK,passed_tolerant,True,False,16084,16084,0.188443
model,tobacco_t5,KOR,passed,True,True,16084,16084,0.009165
model,tobacco_t5,KWT,passed_tolerant,True,False,16084,16084,0.011380
model,tobacco_t5,KGZ,passed,True,True,16084,16084,0.008272
model,tobacco_t5,LAO,passed,True,True,16084,16084,0.004681
model,tobacco_t5,LVA,passed_tolerant,True,False,16084,16084,0.010425
model,tobacco_t5,LBN,passed,True,True,16084,16084,0.006599
model,tobacco_t5,LSO,passed_tolerant,True,False,16084,16084,0.014450
model,tobacco_t5,LBR,passed,True,True,16084,16084,0.005377
model,tobacco_t5,LBY,passed_tolerant,True,False,16084,16084,0.038739
model,tobacco_t5,LTU,passed_tolerant,True,False,16084,16084,0.016453
model,tobacco_t5,LUX,passed_tolerant,True,False,16084,16084,0.010929
model,tobacco_t5,MKD,passed_tolerant,True,False,16084,16084,0.066760
model,tobacco_t5,MDG,passed_tolerant,True,False,16084,16084,0.474800
model,tobacco_t5,MWI,passed_tolerant,True,False,16084,16084,0.101100
model,tobacco_t5,MYS,passed,True,True,16084,16084,0.007314
model,tobacco_t5,MDV,passed,True,True,16084,16084,0.002998
model,tobacco_t5,MLI,passed_tolerant,True,False,16084,16084,0.023571
model,tobacco_t5,MLT,passed_tolerant,True,False,16084,16084,0.024565
model,tobacco_t5,MRT,passed_tolerant,True,False,16084,16084,0.065029
model,tobacco_t5,MUS,passed_tolerant,True,False,16084,16084,0.058330
model,tobacco_t5,MEX,passed_tolerant,True,False,16084,16084,0.047982
model,tobacco_t5,MDA,passed_tolerant,True,False,16084,16084,0.017727
model,tobacco_t5,MNG,passed,True,True,16084,16084,0.005717
model,tobacco_t5,MNE,passed_tolerant,True,False,16084,16084,0.077548
model,tobacco_t5,MAR,passed,True,True,16084,16084,0.006723
model,tobacco_t5,MOZ,passed,True,True,16084,16084,0.003171
model,tobacco_t5,MMR,passed_tolerant,True,False,16084,16084,0.020450
model,tobacco_t5,NAM,passed,True,True,16084,16084,0.008735
model,tobacco_t5,NPL,passed,True,True,16084,16084,0.005099
model,tobacco_t5,NLD,passed_tolerant,True,False,16084,16084,0.066489
model,tobacco_t5,NZL,passed,True,True,16084,16084,0.007486
model,tobacco_t5,NIC,passed_tolerant,True,False,16084,16084,0.012806
model,tobacco_t5,NER,passed_tolerant,True,False,16084,16084,0.121300
model,tobacco_t5,NGA,passed_tolerant,True,False,16084,16084,0.032026
model,tobacco_t5,NOR,passed,True,True,16084,16084,0.008180
model,tobacco_t5,OMN,passed,True,True,16084,16084,0.006155
model,tobacco_t5,PAK,passed,True,True,16084,16084,0.005116
model,tobacco_t5,PAN,passed_tolerant,True,False,16084,16084,0.016979
model,tobacco_t5,PNG,passed_tolerant,True,False,16084,16084,0.012955
model,tobacco_t5,PRY,passed,True,True,16084,16084,0.008584
model,tobacco_t5,PHL,passed_tolerant,True,False,16084,16084,0.014126
model,tobacco_t5,POL,passed_tolerant,True,False,16084,16084,0.222300
model,tobacco_t5,PRT,passed_tolerant,True,False,16084,16084,0.014040
model,tobacco_t5,QAT,passed_tolerant,True,False,16084,16084,0.010146
model,tobacco_t5,ROU,passed_tolerant,True,False,16084,16084,0.021939
model,tobacco_t5,RUS,passed,True,True,16084,16084,0.007058
model,tobacco_t5,RWA,passed_tolerant,True,False,16084,16084,0.018624
model,tobacco_t5,WSM,passed,True,True,16084,16084,0.003468
model,tobacco_t5,STP,passed,True,True,16084,16084,0.005992
model,tobacco_t5,SAU,passed,True,True,16084,16084,0.003412
model,tobacco_t5,SEN,passed,True,True,16084,16084,0.006590
model,tobacco_t5,SRB,passed_tolerant,True,False,16084,16084,0.333400
model,tobacco_t5,SYC,passed_tolerant,True,False,16084,16084,0.010200
model,tobacco_t5,SLE,passed_tolerant,True,False,16084,16084,0.075850
model,tobacco_t5,SGP,passed_tolerant,True,False,16084,16084,0.031625
model,tobacco_t5,SVK,passed_tolerant,True,False,16084,16084,0.074674
model,tobacco_t5,SVN,passed_tolerant,True,False,16084,16084,0.062971
model,tobacco_t5,SLB,passed,True,True,16084,16084,0.003851
model,tobacco_t5,SOM,passed,True,True,16084,16084,0.009901
model,tobacco_t5,ZAF,passed_tolerant,True,False,16084,16084,0.070800
model,tobacco_t5,ESP,passed_tolerant,True,False,16084,16084,0.016157
model,tobacco_t5,LKA,passed,True,True,16084,16084,0.005267
model,tobacco_t5,SDN,passed_tolerant,True,False,16084,16084,0.039057
model,tobacco_t5,SUR,passed_tolerant,True,False,16084,16084,0.012370
model,tobacco_t5,SWZ,passed,True,True,16084,16084,0.002412
model,tobacco_t5,SWE,passed_tolerant,True,False,16084,16084,0.024069
model,tobacco_t5,CHE,passed,True,True,16084,16084,0.008036
model,tobacco_t5,SYR,passed,True,True,16084,16084,0.002790
model,tobacco_t5,TJK,passed_tolerant,True,False,16084,16084,0.050590
model,tobacco_t5,TZA,passed_tolerant,True,False,16084,16084,0.232400
model,tobacco_t5,THA,passed_tolerant,True,False,16084,16084,1.000000
model,tobacco_t5,TGO,passed_tolerant,True,False,16084,16084,0.139044
model,tobacco_t5,TON,passed,True,True,16084,16084,0.003550
model,tobacco_t5,TTO,passed,True,True,16084,16084,0.003274
model,tobacco_t5,TUN,passed,True,True,16084,16084,0.008579
model,tobacco_t5,TUR,passed_tolerant,True,False,16084,16084,0.023271
model,tobacco_t5,TKM,passed_tolerant,True,False,16084,16084,0.023846
model,tobacco_t5,UGA,passed,True,True,16084,16084,0.007812
model,tobacco_t5,UKR,passed_tolerant,True,False,16084,16084,1.000000
model,tobacco_t5,ARE,passed,True,True,16084,16084,0.006833
model,tobacco_t5,GBR,passed_tolerant,True,False,16084,16084,0.041277
model,tobacco_t5,USA,passed_tolerant,True,False,16084,16084,0.083040
model,tobacco_t5,URY,passed_tolerant,True,False,16084,16084,0.025911
model,tobacco_t5,UZB,passed,True,True,16084,16084,0.009901
model,tobacco_t5,VUT,passed_tolerant,True,False,16084,16084,0.037181
model,tobacco_t5,VEN,passed,True,True,16084,16084,0.006217
model,tobacco_t5,VNM,passed_tolerant,True,False,16084,16084,1.000000
model,tobacco_t5,YEM,passed,True,True,16084,16084,0.001854
model,tobacco_t5,ZMB,passed_tolerant,True,False,16084,16084,0.037701
model,tobacco_t5,ZWE,passed_tolerant,True,False,16084,16084,0.013987
model,tobacco_t6,AFG,passed,True,True,16084,16084,0.003495
model,tobacco_t6,ALB,passed,True,True,16084,16084,0.004837
model,tobacco_t6,DZA,passed_tolerant,True,False,16084,16084,0.046111
model,tobacco_t6,AGO,passed,True,True,16084,16084,0.004882
model,tobacco_t6,ARG,passed_tolerant,True,False,16084,16084,0.047982
model,tobacco_t6,ARM,passed,True,True,16084,16084,0.004118
model,tobacco_t6,AUS,passed_tolerant,True,False,16084,16084,0.022180
model,tobacco_t6,AUT,passed_tolerant,True,False,16084,16084,0.023607
model,tobacco_t6,AZE,passed_tolerant,True,False,16084,16084,0.057049
model,tobacco_t6,BHS,passed,True,True,16084,16084,0.005678
model,tobacco_t6,BHR,passed,True,True,16084,16084,0.004652
model,tobacco_t6,BGD,passed,True,True,16084,16084,0.009238
model,tobacco_t6,BRB,passed,True,True,16084,16084,0.009901
model,tobacco_t6,BLR,passed_tolerant,True,False,16084,16084,0.022842
model,tobacco_t6,BEL,passed_tolerant,True,False,16084,16084,0.019590
model,tobacco_t6,BLZ,passed,True,True,16084,16084,0.005098
model,tobacco_t6,BEN,passed_tolerant,True,False,16084,16084,0.104467
model,tobacco_t6,BTN,passed_tolerant,True,False,16084,16084,0.055650
model,tobacco_t6,BIH,passed_tolerant,True,False,16084,16084,0.024508
model,tobacco_t6,BWA,passed_tolerant,True,False,16084,16084,0.012722
model,tobacco_t6,BRA,passed_tolerant,True,False,16084,16084,0.040500
model,tobacco_t6,BRN,passed_tolerant,True,False,16084,16084,0.032644
model,tobacco_t6,BGR,passed_tolerant,True,False,16084,16084,0.023724
model,tobacco_t6,BFA,passed,True,True,16084,16084,0.003467
model,tobacco_t6,BDI,passed,True,True,16084,16084,0.008176
model,tobacco_t6,KHM,passed_tolerant,True,False,16084,16084,0.015587
model,tobacco_t6,CMR,passed_tolerant,True,False,16084,16084,0.045359
model,tobacco_t6,CAN,passed_tolerant,True,False,16084,16084,0.041311
model,tobacco_t6,CPV,passed,True,True,16084,16084,0.006427
model,tobacco_t6,CAF,passed,True,True,16084,16084,0.003228
model,tobacco_t6,TCD,passed_tolerant,True,False,16084,16084,0.035909
model,tobacco_t6,CHL,passed_tolerant,True,False,16084,16084,0.026027
model,tobacco_t6,CHN,passed_tolerant,True,False,16084,16084,0.057333
model,tobacco_t6,COL,passed_tolerant,True,False,16084,16084,0.013246
model,tobacco_t6,COM,passed_tolerant,True,False,16084,16084,0.011118
model,tobacco_t6,COG,passed_tolerant,True,False,16084,16084,0.029315
model,tobacco_t6,COD,passed_tolerant,True,False,16084,16084,0.027514
model,tobacco_t6,CRI,passed_tolerant,True,False,16084,16084,0.019704
model,tobacco_t6,CIV,passed_tolerant,True,False,16084,16084,0.028044
model,tobacco_t6,HRV,passed_tolerant,True,False,16084,16084,0.041727
model,tobacco_t6,CUB,passed_tolerant,True,False,16084,16084,0.024185
model,tobacco_t6,CYP,passed_tolerant,True,False,16084,16084,0.012985
model,tobacco_t6,CZE,passed_tolerant,True,False,16084,16084,0.026625
model,tobacco_t6,DNK,passed_tolerant,True,False,16084,16084,0.014767
model,tobacco_t6,DJI,passed_tolerant,True,False,16084,16084,0.031843
model,tobacco_t6,DOM,passed,True,True,16084,16084,0.006220
model,tobacco_t6,EGY,passed,True,True,16084,16084,0.003467
model,tobacco_t6,SLV,passed,True,True,16084,16084,0.005545
model,tobacco_t6,GNQ,passed,True,True,16084,16084,0.003925
model,tobacco_t6,ERI,passed,True,True,16084,16084,0.005347
model,tobacco_t6,EST,passed,True,True,16084,16084,0.009994
model,tobacco_t6,ETH,passed_tolerant,True,False,16084,16084,1.000000
model,tobacco_t6,FJI,passed,True,True,16084,16084,0.003266
model,tobacco_t6,FIN,passed_tolerant,True,False,16084,16084,0.032678
model,tobacco_t6,FRA,passed_tolerant,True,False,16084,16084,0.068872
model,tobacco_t6,GAB,passed,True,True,16084,16084,0.006845
model,tobacco_t6,GMB,passed,True,True,16084,16084,0.004084
model,tobacco_t6,GEO,passed_tolerant,True,False,16084,16084,0.020973
model,tobacco_t6,DEU,passed_tolerant,True,False,16084,16084,0.023552
model,tobacco_t6,GHA,passed_tolerant,True,False,16084,16084,0.010200
model,tobacco_t6,GRC,passed_tolerant,True,False,16084,16084,0.031220
model,tobacco_t6,GTM,passed_tolerant,True,False,16084,16084,0.011100
model,tobacco_t6,GIN,passed_tolerant,True,False,16084,16084,0.067914
model,tobacco_t6,GNB,passed_tolerant,True,False,16084,16084,0.023186
model,tobacco_t6,GUY,passed,True,True,16084,16084,0.004298
model,tobacco_t6,HTI,passed,True,True,16084,16084,0.001986
model,tobacco_t6,HND,passed_tolerant,True,False,16084,16084,0.031042
model,tobacco_t6,HUN,passed_tolerant,True,False,16084,16084,0.021073
model,tobacco_t6,ISL,passed,True,True,16084,16084,0.003165
model,tobacco_t6,IND,passed_tolerant,True,False,16084,16084,0.078978
model,tobacco_t6,IDN,passed_tolerant,True,False,16084,16084,0.099910
model,tobacco_t6,IRN,passed_tolerant,True,False,16084,16084,0.068872
model,tobacco_t6,IRQ,passed,True,True,16084,16084,0.005150
model,tobacco_t6,IRL,passed_tolerant,True,False,16084,16084,0.035925
model,tobacco_t6,ISR,passed,True,True,16084,16084,0.007812
model,tobacco_t6,ITA,passed_tolerant,True,False,16084,16084,0.049311
model,tobacco_t6,JAM,passed_tolerant,True,False,16084,16084,0.010396
model,tobacco_t6,JPN,passed_tolerant,True,False,16084,16084,0.014126
model,tobacco_t6,JOR,passed,True,True,16084,16084,0.003032
model,tobacco_t6,KAZ,passed,True,True,16084,16084,0.006055
model,tobacco_t6,KEN,passed,True,True,16084,16084,0.005521
model,tobacco_t6,PRK,passed_tolerant,True,False,16084,16084,0.188443
model,tobacco_t6,KOR,passed,True,True,16084,16084,0.009165
model,tobacco_t6,KWT,passed_tolerant,True,False,16084,16084,0.011380
model,tobacco_t6,KGZ,passed,True,True,16084,16084,0.008272
model,tobacco_t6,LAO,passed,True,True,16084,16084,0.004681
model,tobacco_t6,LVA,passed_tolerant,True,False,16084,16084,0.010425
model,tobacco_t6,LBN,passed,True,True,16084,16084,0.006599
model,tobacco_t6,LSO,passed_tolerant,True,False,16084,16084,0.014450
model,tobacco_t6,LBR,passed,True,True,16084,16084,0.005377
model,tobacco_t6,LBY,passed_tolerant,True,False,16084,16084,0.038739
model,tobacco_t6,LTU,passed_tolerant,True,False,16084,16084,0.016453
model,tobacco_t6,LUX,passed_tolerant,True,False,16084,16084,0.010929
model,tobacco_t6,MKD,passed_tolerant,True,False,16084,16084,0.066760
model,tobacco_t6,MDG,passed_tolerant,True,False,16084,16084,0.474800
model,tobacco_t6,MWI,passed_tolerant,True,False,16084,16084,0.101100
model,tobacco_t6,MYS,passed,True,True,16084,16084,0.007314
model,tobacco_t6,MDV,passed,True,True,16084,16084,0.002998
model,tobacco_t6,MLI,passed_tolerant,True,False,16084,16084,0.023571
model,tobacco_t6,MLT,passed_tolerant,True,False,16084,16084,0.024565
model,tobacco_t6,MRT,passed_tolerant,True,False,16084,16084,0.065029
model,tobacco_t6,MUS,passed_tolerant,True,False,16084,16084,0.058330
model,tobacco_t6,MEX,passed_tolerant,True,False,16084,16084,0.047982
model,tobacco_t6,MDA,passed_tolerant,True,False,16084,16084,0.017727
model,tobacco_t6,MNG,passed,True,True,16084,16084,0.005717
model,tobacco_t6,MNE,passed_tolerant,True,False,16084,16084,0.077548
model,tobacco_t6,MAR,passed,True,True,16084,16084,0.006723
model,tobacco_t6,MOZ,passed,True,True,16084,16084,0.003171
model,tobacco_t6,MMR,passed_tolerant,True,False,16084,16084,0.020450
model,tobacco_t6,NAM,passed,True,True,16084,16084,0.008735
model,tobacco_t6,NPL,passed,True,True,16084,16084,0.005099
model,tobacco_t6,NLD,passed_tolerant,True,False,16084,16084,0.066489
model,tobacco_t6,NZL,passed,True,True,16084,16084,0.007486
model,tobacco_t6,NIC,passed_tolerant,True,False,16084,16084,0.012806
model,tobacco_t6,NER,passed_tolerant,True,False,16084,16084,0.121300
model,tobacco_t6,NGA,passed_tolerant,True,False,16084,16084,0.032026
model,tobacco_t6,NOR,passed,True,True,16084,16084,0.008180
model,tobacco_t6,OMN,passed,True,True,16084,16084,0.006155
model,tobacco_t6,PAK,passed,True,True,16084,16084,0.005116
model,tobacco_t6,PAN,passed_tolerant,True,False,16084,16084,0.016979
model,tobacco_t6,PNG,passed_tolerant,True,False,16084,16084,0.012955
model,tobacco_t6,PRY,passed,True,True,16084,16084,0.008584
model,tobacco_t6,PHL,passed_tolerant,True,False,16084,16084,0.014126
model,tobacco_t6,POL,passed_tolerant,True,False,16084,16084,0.222300
model,tobacco_t6,PRT,passed_tolerant,True,False,16084,16084,0.014040
model,tobacco_t6,QAT,passed_tolerant,True,False,16084,16084,0.010146
model,tobacco_t6,ROU,passed_tolerant,True,False,16084,16084,0.021939
model,tobacco_t6,RUS,passed,True,True,16084,16084,0.007058
model,tobacco_t6,RWA,passed_tolerant,True,False,16084,16084,0.018624
model,tobacco_t6,WSM,passed,True,True,16084,16084,0.003468
model,tobacco_t6,STP,passed,True,True,16084,16084,0.005992
model,tobacco_t6,SAU,passed,True,True,16084,16084,0.003412
model,tobacco_t6,SEN,passed,True,True,16084,16084,0.006590
model,tobacco_t6,SRB,passed_tolerant,True,False,16084,16084,0.333400
model,tobacco_t6,SYC,passed_tolerant,True,False,16084,16084,0.010200
model,tobacco_t6,SLE,passed_tolerant,True,False,16084,16084,0.075850
model,tobacco_t6,SGP,passed_tolerant,True,False,16084,16084,0.031625
model,tobacco_t6,SVK,passed_tolerant,True,False,16084,16084,0.074674
model,tobacco_t6,SVN,passed_tolerant,True,False,16084,16084,0.062971
model,tobacco_t6,SLB,passed,True,True,16084,16084,0.003851
model,tobacco_t6,SOM,passed,True,True,16084,16084,0.009901
model,tobacco_t6,ZAF,passed_tolerant,True,False,16084,16084,0.070800
model,tobacco_t6,ESP,passed_tolerant,True,False,16084,16084,0.016157
model,tobacco_t6,LKA,passed,True,True,16084,16084,0.005267
model,tobacco_t6,SDN,passed_tolerant,True,False,16084,16084,0.039057
model,tobacco_t6,SUR,passed_tolerant,True,False,16084,16084,0.012370
model,tobacco_t6,SWZ,passed,True,True,16084,16084,0.002412
model,tobacco_t6,SWE,passed_tolerant,True,False,16084,16084,0.024069
model,tobacco_t6,CHE,passed,True,True,16084,16084,0.008036
model,tobacco_t6,SYR,passed,True,True,16084,16084,0.002276
model,tobacco_t6,TJK,passed_tolerant,True,False,16084,16084,0.050590
model,tobacco_t6,TZA,passed_tolerant,True,False,16084,16084,0.232400
model,tobacco_t6,THA,passed_tolerant,True,False,16084,16084,1.000000
model,tobacco_t6,TGO,passed_tolerant,True,False,16084,16084,0.139044
model,tobacco_t6,TON,passed,True,True,16084,16084,0.003550
model,tobacco_t6,TTO,passed,True,True,16084,16084,0.003274
model,tobacco_t6,TUN,passed,True,True,16084,16084,0.008579
model,tobacco_t6,TUR,passed_tolerant,True,False,16084,16084,0.023271
model,tobacco_t6,TKM,passed_tolerant,True,False,16084,16084,0.023846
model,tobacco_t6,UGA,passed,True,True,16084,16084,0.007812
model,tobacco_t6,UKR,passed_tolerant,True,False,16084,16084,1.000000
model,tobacco_t6,ARE,passed,True,True,16084,16084,0.006833
model,tobacco_t6,GBR,passed_tolerant,True,False,16084,16084,0.041277
model,tobacco_t6,USA,passed_tolerant,True,False,16084,16084,0.083040
model,tobacco_t6,URY,passed_tolerant,True,False,16084,16084,0.025911
model,tobacco_t6,UZB,passed,True,True,16084,16084,0.009901
model,tobacco_t6,VUT,passed_tolerant,True,False,16084,16084,0.037181
model,tobacco_t6,VEN,passed,True,True,16084,16084,0.006217
model,tobacco_t6,VNM,passed_tolerant,True,False,16084,16084,1.000000
model,tobacco_t6,YEM,passed,True,True,16084,16084,0.001854
model,tobacco_t6,ZMB,passed_tolerant,True,False,16084,16084,0.037701
model,tobacco_t6,ZWE,passed_tolerant,True,False,16084,16084,0.013987
